[0]     ItemNum                 !ERROR! 7       item: ItemName                        ("name 'NoMatchError' is not defined",)
[1]     *crv 36 pk              !ERROR! 10      item: CRV $1.80                       ("name 'NoMatchError' is not defined",)
[2]     *crv05                  !ERROR! 6       item: CRV 5 cents                     ("name 'NoMatchError' is not defined",)
[3]     *crv1.75                !ERROR! 8       item: CRV $1.75                       ('EAN code can only contain numbers.',)
[4]     *crv10                  !ERROR! 6       item: CRV 10 cents                    ("name 'NoMatchError' is not defined",)
[5]     *crv100                 !ERROR! 7       item: CRV 1.00 cents                  ("name 'NoMatchError' is not defined",)
[6]     *crv120                 !ERROR! 7       item: CRV 1.20 cents                  ("name 'NoMatchError' is not defined",)
[7]     *crv150                 !ERROR! 7       item: CRV 1.50 cents                  ("name 'NoMatchError' is not defined",)
[8]     *crv20                  !ERROR! 6       item: CRV 20 cents                    ("name 'NoMatchError' is not defined",)
[9]     *crv200                 !ERROR! 7       item: CRV 2.00                        ("name 'NoMatchError' is not defined",)
[10]    *crv30                  !ERROR! 6       item: CRV 30 cents                    ("name 'NoMatchError' is not defined",)
[11]    *crv40                  !ERROR! 6       item: CRV 40 cents                    ("name 'NoMatchError' is not defined",)
[12]    *crv45                  !ERROR! 6       item: CRV 45 cents                    ("name 'NoMatchError' is not defined",)
[13]    *crv60                  !ERROR! 6       item: CRV 60 cents                    ("name 'NoMatchError' is not defined",)
[14]    *crv75                  !ERROR! 6       item: CRV 75 cents                    ("name 'NoMatchError' is not defined",)
[15]    *crv90                  !ERROR! 6       item: CRV 90 cents                    ("name 'NoMatchError' is not defined",)
[3344]  089000118397            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3345]  089000515998            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3346]  089000990610            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3347]  089000990764            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3348]  089000991013            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3349]  089000991044            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3350]  089000992010            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3351]  089000993079            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3352]  089000993086            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3353]  089000993154            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3354]  08911108                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3355]  089121018521            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3356]  089121068823            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3357]  089121078525            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3358]  089121128527            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3359]  089121188521            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3360]  089121288122            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3361]  089121298527            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3362]  089121348529            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3363]  089121880029            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3364]  08950000                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3365]  089540121086            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3366]  089540122717            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3367]  089540122731            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3368]  089540122748            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3369]  089540123547            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3370]  089540123615            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3371]  089540123622            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3372]  089540125312            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3373]  089540125473            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3374]  089540125503            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3375]  089540125572            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3376]  089540125633            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3377]  089540125664            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3378]  089540125763            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3379]  089540125862            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3380]  089540129150            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3381]  089540138664            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3382]  089540138688            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3383]  089540145297            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3384]  089540145402            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3385]  089540145419            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3386]  089540145440            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3387]  089540145532            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3388]  089540145556            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3389]  089540145570            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3390]  089540145631            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3391]  089540167619            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3392]  089540179964            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3393]  089540190129            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3394]  089540190143            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3395]  089540195971            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3396]  089540195988            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3397]  089540324913            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3398]  089540351636            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3399]  089540416847            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3400]  089540448626            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3401]  089540448992            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3402]  089540449036            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3403]  089540449326            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3404]  089540449357            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3405]  089540493398            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3406]  089708000154            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3407]  089744751959            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3408]  089744765482            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3409]  089819001705            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3410]  089819006526            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3411]  089819028504            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3412]  089819090297            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3413]  089819720439            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[3414]  089819720446            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
