[0]     ItemNum                 !ERROR! 7       item: ItemName                        ("name 'NoMatchError' is not defined",)
[1]     *crv 36 pk              !ERROR! 10      item: CRV $1.80                       ("name 'NoMatchError' is not defined",)
[2]     *crv05                  !ERROR! 6       item: CRV 5 cents                     ("name 'NoMatchError' is not defined",)
[3]     *crv1.75                !ERROR! 8       item: CRV $1.75                       ('EAN code can only contain numbers.',)
[4]     *crv10                  !ERROR! 6       item: CRV 10 cents                    ("name 'NoMatchError' is not defined",)
[5]     *crv100                 !ERROR! 7       item: CRV 1.00 cents                  ("name 'NoMatchError' is not defined",)
[6]     *crv120                 !ERROR! 7       item: CRV 1.20 cents                  ("name 'NoMatchError' is not defined",)
[7]     *crv150                 !ERROR! 7       item: CRV 1.50 cents                  ("name 'NoMatchError' is not defined",)
[8]     *crv20                  !ERROR! 6       item: CRV 20 cents                    ("name 'NoMatchError' is not defined",)
[9]     *crv200                 !ERROR! 7       item: CRV 2.00                        ("name 'NoMatchError' is not defined",)
[10]    *crv30                  !ERROR! 6       item: CRV 30 cents                    ("name 'NoMatchError' is not defined",)
[11]    *crv40                  !ERROR! 6       item: CRV 40 cents                    ("name 'NoMatchError' is not defined",)
[12]    *crv45                  !ERROR! 6       item: CRV 45 cents                    ("name 'NoMatchError' is not defined",)
[13]    *crv60                  !ERROR! 6       item: CRV 60 cents                    ("name 'NoMatchError' is not defined",)
[14]    *crv75                  !ERROR! 6       item: CRV 75 cents                    ("name 'NoMatchError' is not defined",)
[15]    *crv90                  !ERROR! 6       item: CRV 90 cents                    ("name 'NoMatchError' is not defined",)
[2251]  078000004021            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2252]  078000004083            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2253]  078000005868            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2254]  078000011609            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2255]  078000011623            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2256]  078000011647            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2257]  078000011692            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2258]  078000011807            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2259]  078000013436            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2260]  078000013467            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2261]  078000016161            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2262]  078000016406            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2263]  078000016451            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2264]  078000016468            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2265]  078000017168            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2266]  078000017465            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2267]  078000023749            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2268]  078000023763            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2269]  078000025835            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2270]  078000028584            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2271]  078000028676            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2272]  078000028683            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2273]  078000030280            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2274]  078000036367            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2275]  078000040524            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2276]  078000041408            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2277]  078000052169            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2278]  078000052404            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2279]  078000052459            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2280]  078000052466            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2281]  078000053401            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2282]  078000054163            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2283]  078000054408            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2284]  078000054460            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2285]  078000082166            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2286]  078000082401            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2287]  078000082456            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2288]  078000082463            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2289]  078000083408            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2290]  078000113402            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2291]  078000113457            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2292]  078000116403            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2293]  078000146455            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2294]  078000149456            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2295]  078000152166            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2296]  078000152401            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2297]  078000152456            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2298]  078000152463            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2299]  078000153453            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2300]  078000168167            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2301]  078000200294            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2302]  07803802                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2303]  07811403                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2304]  07818105                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2305]  07818707                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2306]  078250003287            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2307]  078250003348            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2308]  078250003829            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2309]  078250006141            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2310]  078250006189            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2311]  07825406                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2312]  07826405                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2313]  07826502                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2314]  07831504                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2315]  07834103                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2316]  07836509                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2317]  07840007                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2318]  07894600                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2319]  079002736019            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2320]  079002736033            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2321]  079002736057            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2322]  079002736088            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2323]  079100902026            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2324]  07916423                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2325]  079200002367            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2326]  079200049065            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2327]  07923258                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2328]  07923388                ean: ean8       location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2329]  079298000078            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2330]  079298000085            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2331]  079400061256            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2332]  079400115010            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2333]  079400352934            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2334]  079400352996            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2335]  079400462718            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2336]  079400462725            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[2337]  079400550200            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
